latitude,longitude,altitude,geometry,FID,OBJECTID,Borough,Block,Lot,Address,BBL,LPC_NAME,LPC_LPNumb,LPC_SiteDe,LPC_SiteTy,LPC_SiteNo,LPC_SiteSt,LPC_Altern,Shape_Leng,Shape_Area,LP_NumTrim,DesDate,LandmarkTy,NEIGHBORHO,Full_Cit,Date_Low,Date_High,AltDate_Lo,AltDate_Hi,Arch_Prima,Arch_Alter,OtherDesig,Style_Prim,Style_Alt,BuildType,USE_ORIG,Use_Second,Use_Tertia,Date_Comb,URL_REPORT,URL_IMAGE,Web_FLAG,BORO,WebDes_Dte,BBL_string
40.70479914,-74.01002843,,Point,1255,119,MN,29,36,1 William Street,1000290036,J. & W. Seligman & Company Building,LP-01943,"Borough of Manhattan Tax Map Block 29, Lot 36.",Block and Lot, ,Designated,"later Lehman Brothers, now Banca Commerciale Italiana",395.6064365,9391.004773,LP-1943,8.24E+11,Individual Landmark,Financial District,"Francis H. Kimball with Julian C. Levi, 1906-07; alterations, Harry P. Allen, 1929; addition, Gino Valle, 1982-86",1906,1907,1929,1986,Francis H. Kimball; Julian C. Levi,Harry R. Allen; Gino Valle, ,Beaux Arts, ,Office Building,"Commercial, office building",Bank, ,1906 - 1907,http://s-media.nyc.gov/agencies/lpc/lp/1943.pdf,http://www1.nyc.gov/assets/lpc/images/content/designations/1943.jpg,1,Manhattan,8.24E+11, 
40.70543659,-74.01290249,,Point,1258,122,MN,22,13,26 Broadway,1000220013,Standard Oil Building,LP-01930,"Borough of Manhattan Tax Map Block 22, Lot 13.",Block and Lot, ,Designated, ,872.3540941,48769.18689,LP-1930,8.11E+11,Individual Landmark,Financial District,"Carrère & Hastings; Shreve, Lamb & Blake, associate, 1920-28",1920,1928,0,0,Carrere & Hastings; Shreve Lamb & Blake, , ,Renaissance, ,Office Building,"Commercial, office building", , ,1920 - 1928,http://s-media.nyc.gov/agencies/lpc/lp/1930.pdf,http://www1.nyc.gov/assets/lpc/images/content/designations/1930.jpg,1,Manhattan,8.12E+11, 
40.72016925,-73.99791376,,Point,1260,124,MN,472,7501,240 Centre Street,1004727501,New York City Police Headquarters,LP-00999,"Borough of Manhattan Tax Map Block 472, Lot 31.",Block and Lot,"Lot changed since designation, apparently slightly enlarged in 1989-90; lot number changed since designation (condo lot)",Designated,now the Police Building Apartments,954.044304,28965.85817,LP-0999,2.76E+11,Individual Landmark,"SoHo, Tribeca, Civic Center, Little Italy","Hoppin & Koen, 1905-09",1905,1909,0,0,Hoppin & Koen, , ,Edwardian Baroque, ,Police Station,"Civic, police station",res, ,1905 - 1909,http://s-media.nyc.gov/agencies/lpc/lp/0999.pdf,http://www1.nyc.gov/assets/lpc/images/content/designations/0999.jpg,1,Manhattan,2.76E+11, 
40.73659754,-73.98856607,,Point,1261,125,MN,873,1,50 Union Square East,1008730001,Germania Life Insurance Company Building,LP-01541,"Borough of Manhattan Tax Map Block 873, Lot 1 in part consisting of the western portion of the lot, which is approximately 80 feet by 115 feet, on which the described building is situated.",Irregular,Appears that lot 1 corresponds exactly to the lot-in-part description (not sure why a lot-in-part defined,Designated,now the W Hotel,415.2996372,10343.50322,LP-1541,5.90E+11,Individual Landmark,Union Square,"D'Oench & Yost, 1910-11",1910,1911,0,0,D'Oench & Yost, , , , ,Office Building,"Commercial, office building",Hotel, ,1910 - 1911,http://s-media.nyc.gov/agencies/lpc/lp/1541.pdf,http://www1.nyc.gov/assets/lpc/images/content/designations/1541.jpg,1,Manhattan,5.90E+11, 
40.78304345,-73.98155699,,Point,1262,126,MN,1169,1,West End Avenue at West 77th Street,1011690001,West End Collegiate Church and Collegiate School,LP-00287,"Borough of Manhattan Tax Map Block 1169, Lot 1.",Block and Lot, ,Designated, ,570.7483937,19108.99081,LP-0287,-93830400000,Individual Landmark,Upper West Side,"Rober W. Gibson, 1892-93",1892,1893,0,0,Robert W. Gibson, , ,Dutch Renaissance, ,Church,"Religious, church", ,"Institutional, Private School",1892 - 1893,http://s-media.nyc.gov/agencies/lpc/lp/0287.pdf,http://www1.nyc.gov/assets/lpc/images/content/designations/0287.jpg,1,Manhattan,-93744000000, 
40.75609803,-73.98438198,,Point,1263,127,MN,996,21,113-123 West 43rd Street,1009960021,Town Hall,LP-01011,"Borough of Manhattan Tax Map Block 996, Lot 21.",Block and Lot, ,Designated, ,455.4811402,12830.10938,LP-1011,2.81E+11,Individual Landmark,Theatre District,"McKim, Mead & White, Teunis J. van der Bent, partner in charge, 1919-21",1919,1921,0,0,"McKim, Mead & White; Teunis J. van der Bent", , , , ,Club,"Institutional, club", ,Meeting Hall,1919 - 1921,http://s-media.nyc.gov/agencies/lpc/lp/1011.pdf,http://www1.nyc.gov/assets/lpc/images/content/designations/1011.jpg,1,Manhattan,2.81E+11, 
40.74453555,-73.9959416,,Point,1264,128,MN,773,38,209-211 West 23rd Street,1007730038,"New York Public Library, Muhlenberg Branch",LP-02060,"Borough of Manhattan Tax Map Block 773, Lot 38.",Block and Lot, ,Designated, ,306.0784148,4383.541792,LP-2060,9.81E+11,Individual Landmark,Chelsea,"Carrère & Hastings, 1906",1906,1906,0,0,Carrère & Hastings, , ,Neoclassical, ,Library,"Civic, library", , ,1906,http://s-media.nyc.gov/agencies/lpc/lp/2060.pdf,http://www1.nyc.gov/assets/lpc/images/content/designations/2060.jpg,1,Manhattan,9.81E+11, 
40.76849044,-73.98633646,,Point,1265,129,MN,1067,24,417-419 West 57th Street,1010670024,Catholic Apostolic Church,LP-02077,"Borough of Manhattan Tax Map Block 1067, Lot 24.",Block and Lot, ,Designated,now Church for All Nations,313.4975931,5322.637532,LP-2077,9.83E+11,Individual Landmark,Midtown West,"Francis H. Kimball, 1885-86",1885,1886,0,0,Francis H. Kimball, , ,Gothic Revival, ,Church,"Religious, church, Roman Catholic", , ,1885 - 1886,http://s-media.nyc.gov/agencies/lpc/lp/2077.pdf,http://www1.nyc.gov/assets/lpc/images/content/designations/2077.jpg,1,Manhattan,9.83E+11, 
40.71446338,-73.98854776,,Point,1267,131,MN,311,31,192 East Broadway,1003110031,"New York Public Library, Seward Park Branch",LP-02531,"Borough of Manhattan Tax Map Block 311, Lot 31.",Block and Lot, ,Designated, ,355.2824572,6773.532328,LP-2531,1.37E+12,Individual Landmark,Lower East Side,"Babb, Cook, & Welch, 1908-09",1908,1909,0,0,"Babb, Cook, & Welch", , ,Italian Renaissance Revival, ,Library,"Civic, library", , ,1908 - 1909,http://s-media.nyc.gov/agencies/lpc/lp/2531.pdf,http://www1.nyc.gov/assets/lpc/images/content/designations/2531.jpg,1,Manhattan,1.37E+12, 
40.75835849,-73.98360652,,Point,1268,132,MN,999,12,133-145 West 46th Street,1009990012,Church of Saint Mary-the-Virgin Complex,LP-01562,"Borough of Manhattan Tax Map Block 999, Lot 12.",Block and Lot, ,Designated, ,666.5658532,22679.31777,LP-1562,6.30E+11,Individual Landmark,Theatre District,"Napoleon Le Brun & Sons, Pierre le Brun, architect in charge, 1894-95",1894,1895,0,0,Napoleon Le Brun & Sons; Pierre Le Brun, ,J. Massey Rhind,French Gothic, ,Church,"Religious, church, Episcopal", , ,1894 - 1895,http://s-media.nyc.gov/agencies/lpc/lp/1562.pdf,http://www1.nyc.gov/assets/lpc/images/content/designations/1562.jpg,1,Manhattan,6.30E+11, 
40.72120412,-73.99407069,,Point,1270,134,MN,492,38,190 Bowery,1004920038,Germania Bank Building,LP-02162,"Borough of Manhattan Tax Map Block 492, Lot 38.",Block and Lot, ,Designated, ,313.9501676,5426.676336,LP-2162,1.11E+12,Individual Landmark,Bowery,"Robert Maynicke, 1898-99",1898,1899,0,0,Robert Maynicke, ,Mark Eidlitz & Son,Beaux Arts, ,Bank,"Commercial, bank",Bank, ,1898 - 1899,http://s-media.nyc.gov/agencies/lpc/lp/2162.pdf,http://www1.nyc.gov/assets/lpc/images/content/designations/2162.jpg,1,Manhattan,1.11E+12, 
40.70899856,-74.00965918,,Point,1275,139,MN,64,9,65 Liberty Street,1000640009,Chamber of Commerce of the State of New York,LP-00053,"Borough of Manhattan Tax Map Block 64, Lot 9.",Block and Lot, ,Designated,now the Mega International Commercial Bank,367.7947892,8368.413915,LP-0053,-1.25E+11,Individual Landmark,Financial District,"James B. Baker, 1900-01",1900,1901,0,0,James B. Baker, , ,Beaux Arts, ,Office Building,"Commercial, office building","Commercial, Office Building", ,1900 - 1901,http://s-media.nyc.gov/agencies/lpc/lp/0053.pdf,http://www1.nyc.gov/assets/lpc/images/content/designations/0053.jpg,1,Manhattan,-1.25E+11, 
40.72897097,-73.99175611,,Point,1277,141,MN,544,16,425 Lafayette Street,1005440016,Astor Library,LP-00016,"Borough of Manhattan Tax Map Block 544, Lot 16.",Block and Lot, ,Designated,now the Joseph Papp Public Theater,818.0250156,31273.05499,LP-0016,-1.32E+11,Individual Landmark,East Village,"south wing, Alexander Saeltzer, 1849-53; center section, Griffith Thomas, 1856-69; north wing, Thomas Stent, 1879-81",1849,1869,1879,1881,Alexander Saeltzer; Griffith Thomas,Thomas Stent, ,Rundbogenstil, ,Library,"Civic, library","Commercial, theater", ,1849 - 1869,http://s-media.nyc.gov/agencies/lpc/lp/0016.pdf,http://www1.nyc.gov/assets/lpc/images/content/designations/0016.jpg,1,Manhattan,-1.32E+11, 
40.7235482,-73.99442578,,Point,1279,143,MN,508,6,256-258 Mott Street,1005080006,Fourteenth Ward Industrial School of the Children's Aid Society (Astor Memorial Building),LP-00960,"Borough of Manhattan, Tax Map Block 508, Lot 6.",Block and Lot, ,Designated, ,269.6183594,3872.514058,LP-0960,8.69E+11,Individual Landmark,SoHo,"Vaux & Radfor, 1888-89",1888,1889,0,0,Vaux & Radford, , ,Victorian Gothic, ,School,"Institutional, charitable, school",res, ,1888 - 1889,http://s-media.nyc.gov/agencies/lpc/lp/0960.pdf,http://www1.nyc.gov/assets/lpc/images/content/designations/0960.jpg,1,Manhattan,8.69E+11, 
40.71333028,-73.99649063,,Point,1280,144,MN,280,44,31 East Broadway,1002800044,"New York Public Library, Chatham Square Branch",LP-02098,"Borough of Manhattan Tax Map Block 280, Lot 44.",Block and Lot, ,Designated, ,257.1930195,3924.964879,LP-2098,1.01E+12,Individual Landmark,Lower East Side,"McKim, Mead & White, 1903",1903,1903,0,0,McKim Mead & White, , ,Neoclassical, ,Library,"Civic, library", , ,1903,http://s-media.nyc.gov/agencies/lpc/lp/2098.pdf,http://www1.nyc.gov/assets/lpc/images/content/designations/2098.jpg,1,Manhattan,1.01E+12, 
40.7441011,-73.98172345,,Point,1283,147,MN,886,21,160 Lexington Avenue,1008860021,New York School of Applied Design for Women,LP-00949,"Borough of Manhattan Tax Map Block 886, Lot 21.",Block and Lot, ,Designated,"later Pratt-New York Phoenix School of Design, now Touro College",256.385822,3635.194097,LP-0949,2.32E+11,Individual Landmark,Murray Hill/Kips Bay,"Harvey Wiley Cobett, 1908-09",1908,1909,0,0,Harvey Wiley Corbett, , ,Classical, ,School,"Institutional, school", , ,1908 - 1909,http://s-media.nyc.gov/agencies/lpc/lp/0949.pdf,http://www1.nyc.gov/assets/lpc/images/content/designations/0949.jpg,1,Manhattan,2.32E+11, 
40.74044205,-73.99003223,,Point,1284,148,MN,850,4,153-157 Fifth Avenue,1008500004,Scribner Building,LP-00935,"Borough of Manhattan Tax Map Block 850, Lot 4.",Block and Lot, ,Designated,now the United Synagogue of America,290.5937181,5070.639158,LP-0935,2.12E+11,Individual Landmark,"Hudson Yards, Chelsea, Flatiron, Union Square","Ernest Flagg, 1893-94",1893,1894,0,0,Ernest Flagg, , , , ,Office Building,"Commercial, office building", , ,1893 - 1894,http://s-media.nyc.gov/agencies/lpc/lp/0935.pdf,http://www1.nyc.gov/assets/lpc/images/content/designations/0935.jpg,1,Manhattan,2.12E+11, 
40.71366206,-73.98312496,,Point,1287,151,MN,267,19,290 Henry Street,1002670019,All Saints' Free Church,LP-00088,"Borough of Manhattan Tax Map Block 267, Lot 19.",Block and Lot, ,Designated,"later Saint Augustine's Chapel, now Saint Augustine's Episcopal Church",579.3050073,18600.78475,LP-0088,-1.07E+11,Individual Landmark,Lower East Side,"1827-29; enlargement, 1849",1827,1829,1849,1849,Unknown, , ,Georgian-Gothic, ,Church,"Religious, church, Episcopal",Episcopal church, ,1827 - 1829,http://s-media.nyc.gov/agencies/lpc/lp/0088.pdf,http://www1.nyc.gov/assets/lpc/images/content/designations/0088.jpg,1,Manhattan,-1.07E+11, 
40.76047443,-73.98810996,,Point,1288,152,MN,1037,37,304 West 47th Street,1010370037,Fire Engine Company No. 54,LP-02299,"Borough of Manhattan Tax Map Block 1037, Lot 37.",Block and Lot, ,Designated, ,212.4446326,2001.05243,LP-2299,1.23E+12,Individual Landmark, ,"Napoleon LeBrun & Son, 1888",1888,1888,0,0,Napoleon LeBrun & Son, , ,Queen Anne and Romanesque Revival, ,Fire Station,"Civic, fire station","Institutional, theater", ,1888,http://s-media.nyc.gov/agencies/lpc/lp/2299.pdf,http://www1.nyc.gov/assets/lpc/images/content/designations/2299.jpg,1,Manhattan,1.23E+12, 
40.713604,-74.00424045,,Point,1289,153,MN,153,24,31 Chambers Street,1001530024,Hall of Records,LP-00082,"Borough of Manhattan Tax Map Block 153, Lot 24.",Block and Lot, ,Designated,now Surrogate's Court-Hall of Records,708.0341128,31027.18207,LP-0082,-1.22E+11,Individual Landmark,Civic Center,"John R. Thomas and Horgan & Slattery, 1899-1907",1899,1907,0,0,John R. Thomas; Horgan & Slattery, , ,Beaux Arts, ,Office Building,"Civic, office building", , ,1899 - 1907,http://s-media.nyc.gov/agencies/lpc/lp/0082.pdf,http://www1.nyc.gov/assets/lpc/images/content/designations/0082.jpg,1,Manhattan,-1.22E+11, 
40.71167587,-74.00618489,,Point,1291,155,MN,101,2,41 Park Row,1001010002,New York Times Building,LP-02031,"Borough of Manhattan Tax Map Block 101, Lot 2.",Block and Lot, ,Designated, ,357.7543247,7695.018322,LP-2031,9.22E+11,Individual Landmark,Civic Center,"George B. Post, 1888-89; enlarged, Robert Maynicke, 1903-05",1888,1889,1903,1905,George B. Post,Robert Maynicke, ,Romanesque Revival, ,Office Building,"Commercial, office building",Pace University, ,1888 - 1889,http://s-media.nyc.gov/agencies/lpc/lp/2031.pdf,http://www1.nyc.gov/assets/lpc/images/content/designations/2031.jpg,1,Manhattan,9.22E+11, 
40.76035736,-73.98597389,,Point,1292,156,MN,1019,50,220-228 West 48th Street,1010190050,Longacre Theater,LP-01348,"Borough of Manhattan Tax Map Block 1019, Lot 50.",Block and Lot, ,Designated, ,403.6125978,10176.54791,LP-1348,5.66E+11,Individual Landmark,Theatre District,"Henry B. Herts, 1912-13",1912,1913,0,0,Henry B. Herts, , ,French Neoclassical, ,Theater,"Commercial, theater",Theater, ,1912 - 1913,http://s-media.nyc.gov/agencies/lpc/lp/1348.pdf,http://www1.nyc.gov/assets/lpc/images/content/designations/1348.jpg,1,Manhattan,5.66E+11, 
40.7176769,-74.00700294,,Point,1295,159,MN,176,11,39 Worth Street,1001760011,39 Worth Street Building,LP-02539,"Borough of Manhattan Tax Map Block 176, Lot 11",Block and Lot, ,Designated, ,253.6465522,2580.345163,LP-2539,1.38E+12,Individual Landmark,Tribeca,"Isaac F. Duckworth, c. 1866",1866,1866,0,0,Isaac F. Duckworth, ,"Architectural Iron Works, Daniel D. Badger & Company",Italianate and Second Empire, ,Store and Lofts,"Commercial, store and lofts", , ,1866,http://s-media.nyc.gov/agencies/lpc/lp/2539.pdf,http://www1.nyc.gov/assets/lpc/images/content/designations/2539.jpg,1,Manhattan,1.38E+12, 
40.71344235,-74.00740976,,Point,1296,160,MN,134,7501,256-257 and 253 Broadway,1001347501,Home Life Insurance Company Building,LP-01751,"Borough of Manhattan Tax Map Block 134, Lots 1001 and 1002",Block and Lot,Designation report correctly lists condo lot numbers,Designated,inforporating the Postal Telegraph Building,589.0055765,20026.61467,LP-1751,6.90E+11,Individual Landmark,"Civic Center, Tribeca","Napoleon Le Brun & Sons, Pierre Le Brun, architect in charge, 1892-94; Harding & Gooch, 1892-94",1892,1894,0,0,Napoleon Le Brun & Sons; Pierre Le Brun; Harding & Gooch, , , , ,Office Building,"Commercial, office building", ,Office bldg,1892 - 1894,http://s-media.nyc.gov/agencies/lpc/lp/1751.pdf,http://www1.nyc.gov/assets/lpc/images/content/designations/1751.jpg,1,Manhattan,6.90E+11, 
40.71275851,-73.99836568,,Point,1298,162,MN,279,17,55-57 Saint James Place,1002790017,Shearith Israel Graveyard,LP-00091,"Borough of Manhattan Tax Map Block 279, Lot 17.",Block and Lot, ,Designated, ,303.2769073,4909.481927,LP-0091,-1.24E+11,Individual Landmark,Bowery,1683-,1683,0,0,0,Unknown, , , , ,Cemetery,Cemetery,Cemetery, ,1683,http://s-media.nyc.gov/agencies/lpc/lp/0091.pdf,http://www1.nyc.gov/assets/lpc/images/content/designations/0091.jpg,1,Manhattan,-1.23E+11, 
40.73693889,-73.98918617,,Point,1299,163,MN,846,33,200 Park Avenue South,1008460033,Everett Building,LP-01540,"Borough of Manhattan Tax Map Block 846, Lot 33.",Block and Lot, ,Designated, ,556.7652792,17696.69032,LP-1540,5.90E+11,Individual Landmark,Union Square,"Goldwin Starrett & Van Vleck, 1908",1908,1908,0,0,Goldwin Starrett & Van Vleck, , ,Chicago-style, ,Office Building,"Commercial, office building", , ,1908,http://s-media.nyc.gov/agencies/lpc/lp/1540.pdf,http://www1.nyc.gov/assets/lpc/images/content/designations/1540.jpg,1,Manhattan,5.90E+11, 
40.75036334,-73.9836852,,Point,1300,164,MN,838,48,402-404 Fifth Avenue,1008380048,Stewart & Company Building,LP-02185,"Borough of Manhattan Tax Map Block 838, Lot 48.",Block and Lot, ,Designated, ,494.6246355,10810.73863,LP-2185,1.15E+12,Individual Landmark,Midtown West,"Warren & Wetmore, 1914",1914,1914,0,0,Warren & Wetmore, ,George A. Fuller Company; New York Architectural Terra-Cotta Company,"British-inspired neo-Classical, Chicago School of Architecture", ,Store and Lofts,"Commercial, store and lofts",Bank and retail, ,1914,http://s-media.nyc.gov/agencies/lpc/lp/2185.pdf,http://www1.nyc.gov/assets/lpc/images/content/designations/2185.jpg,1,Manhattan,1.15E+12, 
40.70910478,-74.00814751,,Point,1303,167,MN,67,30,44 John Street,1000670030,John Street Methodist Church,LP-00055,"Borough of Manhattan Tax Map Block 67, Lot 30.",Block and Lot, ,Designated, ,255.8330232,3667.256394,LP-0055,-1.27E+11,Individual Landmark,Battery Park City/Lower Manhattan,"Attributed to Philip Embury, 1841",1841,1841,0,0,Philip Embury, , ,Anglo Italianate, ,Church,"Religious, church, Methodist", , ,1841,http://s-media.nyc.gov/agencies/lpc/lp/0055.pdf,http://www1.nyc.gov/assets/lpc/images/content/designations/0055.jpg,1,Manhattan,-1.27E+11, 
40.73687648,-73.99114261,,Point,1306,170,MN,844,17,31 Union Square West,1008440017,Bank of the Metropolis,LP-01537,"Borough of Manhattan Tax Map Block 844, Lot 17.",Block and Lot, ,Designated, ,612.5143178,10057.51805,LP-1537,5.85E+11,Individual Landmark,Union Square,"Bruce Price, 1902-03",1902,1903,0,0,Bruce Price, , ,Neo-Renaissance, ,Office Building,"Commercial, office building",Bank, ,1902 - 1903,http://s-media.nyc.gov/agencies/lpc/lp/1537.pdf,http://www1.nyc.gov/assets/lpc/images/content/designations/1537.jpg,1,Manhattan,5.85E+11, 
40.73517452,-73.98889252,,Point,1307,171,MN,871,10,111 East 15th Street,1008710010,Century Assocation Building,LP-01763,"Borough of Manhattan Tax Map Block 871, Lot 10.",Block and Lot, ,Designated, ,319.7244218,5459.032006,LP-1763,7.26E+11,Individual Landmark,Gramercy,"Gambrill & Richardson, 1869",1869,1869,0,0,Gambrill & Richardson, , ,Neo Grec, ,Club,"Institutional, club", , ,1869,http://s-media.nyc.gov/agencies/lpc/lp/1763.pdf,http://www1.nyc.gov/assets/lpc/images/content/designations/1763.jpg,1,Manhattan,7.26E+11, 
40.75926851,-73.98921398,,Point,1308,172,MN,1035,37,302-314 West 45th Street,1010350037,Martin Beck Theater,LP-01315,"Borough of Manhattan Tax Map Block 1035, Lot 37.",Block and Lot, ,Designated,now the Al Hirschfeld Theater,471.1597637,13626.20142,LP-1315,5.63E+11,Individual Landmark,Theatre District,"C. Albert Lansburgh, 1923-24",1923,1924,0,0,C. Albert Lansburgh, , ,Moorish, ,Theater,"Commercial, theater",Theater, ,1923 - 1924,http://s-media.nyc.gov/agencies/lpc/lp/1315.pdf,http://www1.nyc.gov/assets/lpc/images/content/designations/1315.jpg,1,Manhattan,5.63E+11, 
40.72460924,-73.98891751,,Point,1309,173,MN,444,49,52-74 East 2nd Street,1004440049,New York City Marble Cemetery,LP-00464,"Borough of Manhattan Tax Map Block 444, Lot 49.",Block and Lot, ,Designated, ,975.7897142,39630.64142,LP-0464,-26179200000,Individual Landmark,East Village,1831-,1831,1831,0,0,Unknown, , , , ,Cemetery,Cemetery,Cemetery, ,1831,http://s-media.nyc.gov/agencies/lpc/lp/0464.pdf,http://www1.nyc.gov/assets/lpc/images/content/designations/0464.jpg,1,Manhattan,-26092800000, 
40.75787173,-73.9878422,,Point,1310,174,MN,1015,51,238 West 44th Street,1010150051,Little Theater,LP-01346,"Borough of Manhattan Tax Map Block 1015, Lot 51.",Block and Lot, ,Designated,now the Helen Hayes Theater,355.9667036,7759.862187,LP-1346,5.64E+11,Individual Landmark,Theatre District,"Ingalls & Hoffman, 1912; interior remodeling, Herbert J. Krapp, 1917-20",1912,1912,1917,1920,Ingalls & Hoffman,Herbert J. Krapp, ,Colonial Revival, ,Theater,"Commercial, theater",Theater, ,1912,http://s-media.nyc.gov/agencies/lpc/lp/1346.pdf,http://www1.nyc.gov/assets/lpc/images/content/designations/1346.jpg,1,Manhattan,5.64E+11, 
